neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,7,8,0.48864446278281787,0.2973320882290829,0.5701749791217741,0.16877847618797107,0.6562358982206026,0.5304009570232275,0.49300647392945596,0.4145791447000916
all,8,8,0.4896794718500471,0.30056926113474647,0.5597852477906167,0.17193559076912532,0.664559330418857,0.5458863720686136,0.4978668865770163,0.41477106117378243
all,9,8,0.49860612438995505,0.3042085994379855,0.5587429124727971,0.17334598614126695,0.6844586012743111,0.5382047386306413,0.5030940372333075,0.4189841197482464
all,10,8,0.5047935614144409,0.3086828457223217,0.5469957881590201,0.17503472092537392,0.6717392830487451,0.5409187775967171,0.5040350034100105,0.4210455492478918
all,20,8,0.5400551258327349,0.35018195209939895,0.5629166993412403,0.1909418974153026,0.676871018800431,0.501301387771451,0.5127683429964865,0.4290274125612804
all,30,8,0.5527587194869535,0.3762458092863166,0.5593980844155196,0.19763400293668323,0.7001182370733621,0.4828519734281797,0.5080593904548432,0.4329979372867599
all,40,8,0.583518049847429,0.394791761421382,0.5563720995833361,0.20453099087450502,0.696685236488134,0.5122650705705758,0.5068498766315069,0.4358383072941746
all,50,8,0.5815144391133251,0.39422552111553066,0.5496846668375822,0.2046187368658207,0.6347770356126444,0.5005550493796669,0.5096872596414344,0.4363503105730267
all,60,8,0.573437924792536,0.39577616572111063,0.5493399483106658,0.2135420458120758,0.6367392290031592,0.5086731670643162,0.5003212127634735,0.4425076918031095
all,70,8,0.5753944736246805,0.41166881029598795,0.543619659372941,0.21604757103951044,0.6417759292976317,0.5024958044348483,0.5003458327200344,0.4353266232269389
all,80,8,0.5764500874073323,0.41045565834703285,0.5264819928672572,0.225485568869898,0.5940581123808906,0.4573244398634989,0.49400338525290954,0.4399587705292696
all,90,8,0.5677236822348668,0.4314928447660995,0.5511100628232724,0.22465704347883464,0.5957860402402928,0.4586958603829049,0.49290418143613146,0.44313110004019385
all,100,8,0.5665552389514811,0.4255857095118868,0.5412152403258507,0.2286674783835171,0.5975039046374682,0.43826420162934004,0.48959769630901817,0.44335112757581285
all,1,16,0.3006499975259767,0.19325570770303532,0.5036882459185773,0.1463426244288363,0.5915933414659812,0.5029449694235095,0.41681605104298847,0.34981086330676514
all,2,16,0.37037457257248635,0.2356898984677153,0.5309014290687166,0.15157315946281308,0.6070305744555052,0.5186904939452678,0.44078540584642967,0.3797546770390099
all,3,16,0.41284931302401073,0.2589412310098264,0.555209011697767,0.15797057252504854,0.6256152531580904,0.544682921342096,0.4523025945907571,0.39013249050907434
all,4,16,0.4422319273312454,0.27021478964920187,0.5553801707875892,0.1604719546368401,0.6341354082371098,0.5405663398345786,0.4718124471379213,0.3971395537733339
all,5,16,0.4613695052862184,0.28032140903526986,0.5702668121990396,0.1634356340460532,0.637563183750047,0.5357189432674809,0.48144688946754255,0.4061703026461938
all,6,16,0.47385237502169303,0.2883741659994984,0.5745312190958304,0.1665363128485355,0.6410993624119554,0.5404066900982337,0.4904540808138347,0.4096367924944819
all,7,16,0.4822942318522694,0.2955489145346778,0.5702421445513286,0.16807991202456368,0.65034668044411,0.5330809657921088,0.49606588013577174,0.4109102490102543
all,8,16,0.4942492876407175,0.2987972707498895,0.5660597194031829,0.16929589318660235,0.6485508563621818,0.5316415992198247,0.49823502433989275,0.4128661288503095
all,9,16,0.5054887486239459,0.30497070713638946,0.5642142319384116,0.1736365248920835,0.6756895573136081,0.531478388836567,0.500762269264006,0.4158705839622494
all,10,16,0.5017412093067702,0.31045145129839746,0.5546064869820562,0.1763876685765462,0.6716935490715162,0.532970872738654,0.5064338233721539,0.42005133617477053
all,20,16,0.5356212534688357,0.36043413161983295,0.5477112115447382,0.1926130438043268,0.680204009646569,0.4923486657995904,0.5122475018419724,0.4263021198531432
all,30,16,0.548513009308707,0.3675327633807154,0.5393999343921925,0.20118410938070133,0.6833771081411005,0.49034952485923794,0.5124664226721637,0.43167002500790896
all,40,16,0.5825756561421365,0.37692276593921675,0.5313880590726522,0.2052729275021348,0.6966852364881339,0.5257928316248676,0.5129132180598681,0.44016810103554327
all,50,16,0.5792985142715145,0.3944032835962296,0.5300191234541167,0.20543363455894134,0.5659561936625304,0.5284490151167084,0.505693358140936,0.4399765916831719
all,60,16,0.5753860536612313,0.39226881016870935,0.5280511982446032,0.2165210027965469,0.636739229003159,0.5024883223856729,0.5022353160440153,0.44593029559402747
all,70,16,0.5770730097260529,0.39452495593721315,0.5177632724228719,0.21221725781503997,0.5933568438046044,0.49000015256276197,0.4993651233937582,0.445358473311758
all,80,16,0.5759163748832483,0.4231972756764972,0.5172453053557409,0.21897120960467772,0.5940581123808905,0.5045746485094421,0.4901552163779324,0.4470239960805437
all,90,16,0.5677236822348669,0.42291381086293195,0.5186463122670085,0.22294560209456943,0.595786040240293,0.45216941925633297,0.4903792653307718,0.4414442898972493
all,100,16,0.5647027767552336,0.4252970591643665,0.5208449831002571,0.22405887490838416,0.5975039046374683,0.4382642016293401,0.48893086956305565,0.4381866787452315
all,1,32,0.29217124902850594,0.19500113304666714,0.5001046890289166,0.14599459551092567,0.6211724101117552,0.5197257825692216,0.42392591722126516,0.35294381224408433
all,2,32,0.36480722458793174,0.23629233715800646,0.5229750555490167,0.15173591737509745,0.6080274257475423,0.5213331239461648,0.43759891180171495,0.37744581674643685
all,3,32,0.4113753505834261,0.25799206182704193,0.5480007046525216,0.15744907703203984,0.62071378090544,0.5193538772385777,0.4530696106692662,0.38783281027110356
all,4,32,0.4322641690357693,0.2694186557191263,0.5606713828004882,0.16184318114125562,0.6285317656225825,0.540790856611456,0.47366494266389975,0.39541143388875116
all,5,32,0.4628324033122751,0.2783691955317215,0.5631225170290184,0.1638213399082998,0.6402573579051923,0.5317422394978935,0.47652235279357824,0.4024924096401965
all,6,32,0.4738495341894539,0.2905151184126232,0.5610676354704763,0.16582796643399983,0.636626903661425,0.5426570877901848,0.48412077014681903,0.4062697861925508
