nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
16,all,9,0.009125471115112232,0.009139458338419566,0.010341803232828734,0.0910227298736572,0.07205152511596677,0.1360193093617757,0.0864476362864176,1.2549906571706135
16,all,10,0.008176962534586567,0.008085568745930935,0.008778254191080668,0.09342304865519199,0.06571857134501136,0.15486240386962885,0.081858476003011,1.2859419981638591
16,all,20,0.009582837422688733,0.011619011561075799,0.0107236703236897,0.10741949081420898,0.0884885787963867,0.17845137914021805,0.10479784011840815,1.908462603886922
16,all,30,0.0121063391367594,0.013568401336669901,0.014600753784179632,0.13782739639282224,0.11988544464111323,0.23797281583150226,0.13043109575907386,2.5561559200286865
16,all,40,0.015173037846883099,0.016160647074381466,0.018709659576415967,0.1727499961853027,0.11170434951782224,0.26738619804382324,0.12826538085937494,3.103777964909871
16,all,50,0.022908131281534797,0.018475135167439732,0.030922412872314405,0.1880527337392171,0.10203154881795243,0.24456588427225745,0.15912850697835282,3.643566052118937
16,all,60,0.016463200251261367,0.021971464157104464,0.032191514968872036,0.18539555867513016,0.1600908438364664,0.25907723108927405,0.1459591388702392,4.315929810206096
16,all,70,0.016569375991821265,0.025995016098022433,0.04461479187011713,0.19568785031636554,0.14355413118998206,0.3289504845937093,0.17308553059895831,4.848792711893718
16,all,80,0.020292599995930964,0.0266003608703613,0.0499674479166666,0.2117265860239664,0.1836726665496826,0.38205909729003906,0.17083724339803058,5.3229648272196455
16,all,90,0.020612239837646432,0.0267441272735595,0.0444095134735107,0.23463948567708331,0.19215488433837885,0.34602705637613934,0.1874287128448486,5.903857390085856
16,all,100,0.02328745524088537,0.02880930900573727,0.04626568158467607,0.279117743174235,0.22642795244852698,0.3375874360402425,0.17855834960937497,6.3050144513448085
32,all,1,0.004855632781982366,0.0053467750549316,0.008297125498453701,0.02315521240234367,0.0275193850199381,0.05152877171834307,0.023465077082316033,0.24192134539286286
32,all,2,0.005818049112955666,0.006061553955078068,0.007149855295817034,0.025069872538248633,0.027713457743326772,0.06673963864644364,0.0297776063283284,0.3480266729990641
32,all,3,0.0061557292938232006,0.0062150160471598,0.007829427719116166,0.0318634510040283,0.031280438105265235,0.0713914235432942,0.034925381342569936,0.42728710174560547
32,all,4,0.008599599202473933,0.009829759597778267,0.007120211919148733,0.040189027786254834,0.03607837359110507,0.0821137428283691,0.039403279622395766,0.47514772415161133
32,all,5,0.006883859634399367,0.007951021194457966,0.009427626927693633,0.06398089726765947,0.03871099154154456,0.07493575414021807,0.046235322952270466,0.5448911984761555
32,all,6,0.0074356396993000996,0.007470607757568333,0.008478959401448534,0.05626336733500157,0.0390421549479166,0.07912826538085933,0.055368423461914035,0.6268463929494221
32,all,7,0.008298714955647766,0.008204698562622001,0.010257403055826767,0.07345803578694657,0.0430204073588053,0.09610223770141597,0.05351614952087397,0.6875672340393066
32,all,8,0.006884177525838166,0.007609685262044233,0.008404095967610633,0.0632872581481933,0.05159536997477207,0.11372915903727207,0.06117018063863114,0.7512861887613933
32,all,9,0.007736444473266532,0.008999983469645133,0.008919080098470034,0.060320615768432534,0.055436690648396736,0.1177132129669189,0.07486232121785477,0.8130532900492351
32,all,10,0.007553180058797166,0.010900815327962166,0.009871085484822534,0.0666264692942301,0.04767441749572746,0.12781890233357743,0.07156713803609209,0.887338081995646
32,all,20,0.013810157775878866,0.011982520421346001,0.0094385147094726,0.08906269073486323,0.07286222775777176,0.15665451685587561,0.07162102063496903,1.3479483127593994
32,all,30,0.016327142715454067,0.0156764984130859,0.013220628102620431,0.11564477284749344,0.09334611892700194,0.23349674542744955,0.10315108299255366,1.8448762893676758
32,all,40,0.016496817270914635,0.020111242930094368,0.016474882761637333,0.1457905769348144,0.08334056536356603,0.23247369130452472,0.11718710263570142,2.525113662083944
32,all,50,0.016851584116617767,0.016962130864461234,0.02261082331339513,0.16267140706380204,0.09000682830810543,0.2631579240163167,0.13602026303609208,3.0178093115488687
32,all,60,0.0163662433624267,0.02143645286560053,0.03084452946980787,0.18159278233846027,0.13255127271016437,0.29232168197631836,0.15083193778991694,3.4612397352854414
32,all,70,0.017985820770263634,0.026057084401448497,0.03608695665995277,0.19396702448527015,0.1479442119598388,0.31530483563741046,0.16752839088439936,3.869918982187907
32,all,80,0.019884983698526964,0.020556131998697866,0.03190167744954423,0.20433568954467768,0.13755782445271802,0.3425886631011963,0.1935013135274251,4.174767176310222
32,all,90,0.018023411432901967,0.0222988923390706,0.03633737564086907,0.22898411750793451,0.1622695128122965,0.391085147857666,0.17947181065877277,4.599503835042317
32,all,100,0.019488334655761698,0.023809989293416267,0.03608965873718257,0.25855557123819983,0.19748655954996738,0.37046472231547034,0.201050599416097,5.066972970962524
64,all,1,0.006856441497802667,0.006695667902628533,0.008289257685343367,0.023602883021036733,0.020767768224080337,0.0463281472524007,0.020716428756713836,0.2364209493001302
64,all,2,0.005999565124511667,0.0072670777638753,0.0095597108205159,0.028553883234659766,0.0327486197153727,0.0664459069569905,0.025480190912882433,0.32358829180399573
